Mjerno mjesto	Datum	Vrijeme	OBIS	Brojilo	Konstanta	Vrijednost snaga	Vrijednost energija	Status
 0497330635	24.08.2025	22:30:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	24.08.2025	22:45:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	24.08.2025	23:00:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	24.08.2025	23:15:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	24.08.2025	23:30:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	24.08.2025	23:45:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	25.08.2025	0:00:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	25.08.2025	0:15:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	25.08.2025	0:30:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	25.08.2025	0:45:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	25.08.2025	1:00:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	25.08.2025	1:15:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	25.08.2025	1:30:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	25.08.2025	1:45:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	25.08.2025	2:00:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	25.08.2025	2:15:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	25.08.2025	2:30:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	25.08.2025	2:45:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	25.08.2025	3:00:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	25.08.2025	3:15:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	25.08.2025	3:30:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	25.08.2025	3:45:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	25.08.2025	4:00:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	25.08.2025	4:15:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	25.08.2025	4:30:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	25.08.2025	4:45:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	25.08.2025	5:00:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	25.08.2025	5:15:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	25.08.2025	5:30:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	25.08.2025	5:45:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	25.08.2025	6:00:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	25.08.2025	6:15:00	LP: A-_T0	69051391	160	1,1456	0,2864	0
 0497330635	25.08.2025	6:30:00	LP: A-_T0	69051391	160	5,9904	1,4976	0
 0497330635	25.08.2025	6:45:00	LP: A-_T0	69051391	160	12,7616	3,1904	0
 0497330635	25.08.2025	7:00:00	LP: A-_T0	69051391	160	29,2544	7,3136	0
 0497330635	25.08.2025	7:15:00	LP: A-_T0	69051391	160	54,3744	13,5936	0
 0497330635	25.08.2025	7:30:00	LP: A-_T0	69051391	160	82,0928	20,5232	0
 0497330635	25.08.2025	7:45:00	LP: A-_T0	69051391	160	118,208	29,552	0
 0497330635	25.08.2025	8:00:00	LP: A-_T0	69051391	160	158,1952	39,5488	0
 0497330635	25.08.2025	8:15:00	LP: A-_T0	69051391	160	205,6512	51,4128	0
 0497330635	25.08.2025	8:30:00	LP: A-_T0	69051391	160	261,0368	65,2592	0
 0497330635	25.08.2025	8:45:00	LP: A-_T0	69051391	160	266,1632	66,5408	0
 0497330635	25.08.2025	9:00:00	LP: A-_T0	69051391	160	282,1568	70,5392	0
 0497330635	25.08.2025	9:15:00	LP: A-_T0	69051391	160	348,736	87,184	0
 0497330635	25.08.2025	9:30:00	LP: A-_T0	69051391	160	378,6432	94,6608	0
 0497330635	25.08.2025	9:45:00	LP: A-_T0	69051391	160	390,8736	97,7184	0
 0497330635	25.08.2025	10:00:00	LP: A-_T0	69051391	160	437,0368	109,2592	0
 0497330635	25.08.2025	10:15:00	LP: A-_T0	69051391	160	462,6496	115,6624	0
 0497330635	25.08.2025	10:30:00	LP: A-_T0	69051391	160	484,1344	121,0336	0
 0497330635	25.08.2025	10:45:00	LP: A-_T0	69051391	160	476,032	119,008	0
 0497330635	25.08.2025	11:00:00	LP: A-_T0	69051391	160	487,6928	121,9232	0
 0497330635	25.08.2025	11:15:00	LP: A-_T0	69051391	160	487,6608	121,9152	0
 0497330635	25.08.2025	11:30:00	LP: A-_T0	69051391	160	487,6416	121,9104	0
 0497330635	25.08.2025	11:45:00	LP: A-_T0	69051391	160	487,2576	121,8144	0
 0497330635	25.08.2025	12:00:00	LP: A-_T0	69051391	160	486,88	121,72	0
 0497330635	25.08.2025	12:15:00	LP: A-_T0	69051391	160	486,8672	121,7168	0
 0497330635	25.08.2025	12:30:00	LP: A-_T0	69051391	160	487,3472	121,8368	0
 0497330635	25.08.2025	12:45:00	LP: A-_T0	69051391	160	487,4816	121,8704	0
 0497330635	25.08.2025	13:00:00	LP: A-_T0	69051391	160	487,5136	121,8784	0
 0497330635	25.08.2025	13:15:00	LP: A-_T0	69051391	160	344,9856	86,2464	0
 0497330635	25.08.2025	13:30:00	LP: A-_T0	69051391	160	463,7568	115,9392	0
 0497330635	25.08.2025	13:45:00	LP: A-_T0	69051391	160	467,9232	116,9808	0
 0497330635	25.08.2025	14:00:00	LP: A-_T0	69051391	160	464,3904	116,0976	0
 0497330635	25.08.2025	14:15:00	LP: A-_T0	69051391	160	370,1504	92,5376	0
 0497330635	25.08.2025	14:30:00	LP: A-_T0	69051391	160	275,5776	68,8944	0
 0497330635	25.08.2025	14:45:00	LP: A-_T0	69051391	160	407,3408	101,8352	0
 0497330635	25.08.2025	15:00:00	LP: A-_T0	69051391	160	487,5136	121,8784	0
 0497330635	25.08.2025	15:15:00	LP: A-_T0	69051391	160	487,648	121,912	0
 0497330635	25.08.2025	15:30:00	LP: A-_T0	69051391	160	486,8096	121,7024	0
 0497330635	25.08.2025	15:45:00	LP: A-_T0	69051391	160	340,0256	85,0064	0
 0497330635	25.08.2025	16:00:00	LP: A-_T0	69051391	160	464,0576	116,0144	0
 0497330635	25.08.2025	16:15:00	LP: A-_T0	69051391	160	434,912	108,728	0
 0497330635	25.08.2025	16:30:00	LP: A-_T0	69051391	160	401,3952	100,3488	0
 0497330635	25.08.2025	16:45:00	LP: A-_T0	69051391	160	344,4992	86,1248	0
 0497330635	25.08.2025	17:00:00	LP: A-_T0	69051391	160	272,6016	68,1504	0
 0497330635	25.08.2025	17:15:00	LP: A-_T0	69051391	160	259,1232	64,7808	0
 0497330635	25.08.2025	17:30:00	LP: A-_T0	69051391	160	164,736	41,184	0
 0497330635	25.08.2025	17:45:00	LP: A-_T0	69051391	160	140,7296	35,1824	0
 0497330635	25.08.2025	18:00:00	LP: A-_T0	69051391	160	147,2768	36,8192	0
 0497330635	25.08.2025	18:15:00	LP: A-_T0	69051391	160	121,4208	30,3552	0
 0497330635	25.08.2025	18:30:00	LP: A-_T0	69051391	160	83,584	20,896	0
 0497330635	25.08.2025	18:45:00	LP: A-_T0	69051391	160	49,7856	12,4464	0
 0497330635	25.08.2025	19:00:00	LP: A-_T0	69051391	160	25,8816	6,4704	0
 0497330635	25.08.2025	19:15:00	LP: A-_T0	69051391	160	13,9328	3,4832	0
 0497330635	25.08.2025	19:30:00	LP: A-_T0	69051391	160	5,6512	1,4128	0
 0497330635	25.08.2025	19:45:00	LP: A-_T0	69051391	160	1,1264	0,2816	0
 0497330635	25.08.2025	20:00:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	25.08.2025	20:15:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	25.08.2025	20:30:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	25.08.2025	20:45:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	25.08.2025	21:00:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	25.08.2025	21:15:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	25.08.2025	21:30:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	25.08.2025	21:45:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	25.08.2025	22:00:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	25.08.2025	22:15:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	25.08.2025	22:30:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	25.08.2025	22:45:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	25.08.2025	23:00:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	25.08.2025	23:15:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	25.08.2025	23:30:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	25.08.2025	23:45:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	26.08.2025	0:00:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	26.08.2025	0:15:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	26.08.2025	0:30:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	26.08.2025	0:45:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	26.08.2025	1:00:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	26.08.2025	1:15:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	26.08.2025	1:30:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	26.08.2025	1:45:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	26.08.2025	2:00:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	26.08.2025	2:15:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	26.08.2025	2:30:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	26.08.2025	2:45:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	26.08.2025	3:00:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	26.08.2025	3:15:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	26.08.2025	3:30:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	26.08.2025	3:45:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	26.08.2025	4:00:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	26.08.2025	4:15:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	26.08.2025	4:30:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	26.08.2025	4:45:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	26.08.2025	5:00:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	26.08.2025	5:15:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	26.08.2025	5:30:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	26.08.2025	5:45:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	26.08.2025	6:00:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	26.08.2025	6:15:00	LP: A-_T0	69051391	160	0,4352	0,1088	0
 0497330635	26.08.2025	6:30:00	LP: A-_T0	69051391	160	2,7968	0,6992	0
 0497330635	26.08.2025	6:45:00	LP: A-_T0	69051391	160	10,3232	2,5808	0
 0497330635	26.08.2025	7:00:00	LP: A-_T0	69051391	160	26,624	6,656	0
 0497330635	26.08.2025	7:15:00	LP: A-_T0	69051391	160	51,7696	12,9424	0
 0497330635	26.08.2025	7:30:00	LP: A-_T0	69051391	160	80,6336	20,1584	0
 0497330635	26.08.2025	7:45:00	LP: A-_T0	69051391	160	112,128	28,032	0
 0497330635	26.08.2025	8:00:00	LP: A-_T0	69051391	160	149,5808	37,3952	0
 0497330635	26.08.2025	8:15:00	LP: A-_T0	69051391	160	192,6144	48,1536	0
 0497330635	26.08.2025	8:30:00	LP: A-_T0	69051391	160	232,6848	58,1712	0
 0497330635	26.08.2025	8:45:00	LP: A-_T0	69051391	160	271,2128	67,8032	0
 0497330635	26.08.2025	9:00:00	LP: A-_T0	69051391	160	303,5776	75,8944	0
 0497330635	26.08.2025	9:15:00	LP: A-_T0	69051391	160	336,832	84,208	0
 0497330635	26.08.2025	9:30:00	LP: A-_T0	69051391	160	372,5056	93,1264	0
 0497330635	26.08.2025	9:45:00	LP: A-_T0	69051391	160	403,5712	100,8928	0
 0497330635	26.08.2025	10:00:00	LP: A-_T0	69051391	160	428,3264	107,0816	0
 0497330635	26.08.2025	10:15:00	LP: A-_T0	69051391	160	452,8192	113,2048	0
 0497330635	26.08.2025	10:30:00	LP: A-_T0	69051391	160	475,5904	118,8976	0
 0497330635	26.08.2025	10:45:00	LP: A-_T0	69051391	160	485,5296	121,3824	0
 0497330635	26.08.2025	11:00:00	LP: A-_T0	69051391	160	488,1664	122,0416	0
 0497330635	26.08.2025	11:15:00	LP: A-_T0	69051391	160	488,064	122,016	0
 0497330635	26.08.2025	11:30:00	LP: A-_T0	69051391	160	487,9424	121,9856	0
 0497330635	26.08.2025	11:45:00	LP: A-_T0	69051391	160	487,2256	121,8064	0
 0497330635	26.08.2025	12:00:00	LP: A-_T0	69051391	160	480,3392	120,0848	0
 0497330635	26.08.2025	12:15:00	LP: A-_T0	69051391	160	486,6176	121,6544	0
 0497330635	26.08.2025	12:30:00	LP: A-_T0	69051391	160	486,752	121,688	0
 0497330635	26.08.2025	12:45:00	LP: A-_T0	69051391	160	486,8032	121,7008	0
 0497330635	26.08.2025	13:00:00	LP: A-_T0	69051391	160	486,624	121,656	0
 0497330635	26.08.2025	13:15:00	LP: A-_T0	69051391	160	486,5664	121,6416	0
 0497330635	26.08.2025	13:30:00	LP: A-_T0	69051391	160	486,5536	121,6384	0
 0497330635	26.08.2025	13:45:00	LP: A-_T0	69051391	160	486,304	121,576	0
 0497330635	26.08.2025	14:00:00	LP: A-_T0	69051391	160	486,8224	121,7056	0
 0497330635	26.08.2025	14:15:00	LP: A-_T0	69051391	160	486,6816	121,6704	0
 0497330635	26.08.2025	14:30:00	LP: A-_T0	69051391	160	487,5008	121,8752	0
 0497330635	26.08.2025	14:45:00	LP: A-_T0	69051391	160	487,1744	121,7936	0
 0497330635	26.08.2025	15:00:00	LP: A-_T0	69051391	160	487,1424	121,7856	0
 0497330635	26.08.2025	15:15:00	LP: A-_T0	69051391	160	484,0768	121,0192	0
 0497330635	26.08.2025	15:30:00	LP: A-_T0	69051391	160	462,496	115,624	0
 0497330635	26.08.2025	15:45:00	LP: A-_T0	69051391	160	419,6352	104,9088	0
 0497330635	26.08.2025	16:00:00	LP: A-_T0	69051391	160	388,16	97,04	0
 0497330635	26.08.2025	16:15:00	LP: A-_T0	69051391	160	385,632	96,408	0
 0497330635	26.08.2025	16:30:00	LP: A-_T0	69051391	160	354,3104	88,5776	0
 0497330635	26.08.2025	16:45:00	LP: A-_T0	69051391	160	324,2944	81,0736	0
 0497330635	26.08.2025	17:00:00	LP: A-_T0	69051391	160	287,2832	71,8208	0
 0497330635	26.08.2025	17:15:00	LP: A-_T0	69051391	160	246,0096	61,5024	0
 0497330635	26.08.2025	17:30:00	LP: A-_T0	69051391	160	210,4768	52,6192	0
 0497330635	26.08.2025	17:45:00	LP: A-_T0	69051391	160	172,1344	43,0336	0
 0497330635	26.08.2025	18:00:00	LP: A-_T0	69051391	160	135,1296	33,7824	0
 0497330635	26.08.2025	18:15:00	LP: A-_T0	69051391	160	98,2592	24,5648	0
 0497330635	26.08.2025	18:30:00	LP: A-_T0	69051391	160	64,5376	16,1344	0
 0497330635	26.08.2025	18:45:00	LP: A-_T0	69051391	160	38,4384	9,6096	0
 0497330635	26.08.2025	19:00:00	LP: A-_T0	69051391	160	21,9072	5,4768	0
 0497330635	26.08.2025	19:15:00	LP: A-_T0	69051391	160	13,0304	3,2576	0
 0497330635	26.08.2025	19:30:00	LP: A-_T0	69051391	160	7,2192	1,8048	0
 0497330635	26.08.2025	19:45:00	LP: A-_T0	69051391	160	1,376	0,344	0
 0497330635	26.08.2025	20:00:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	26.08.2025	20:15:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	26.08.2025	20:30:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	26.08.2025	20:45:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	26.08.2025	21:00:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	26.08.2025	21:15:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	26.08.2025	21:30:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	26.08.2025	21:45:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	26.08.2025	22:00:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	26.08.2025	22:15:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	26.08.2025	22:30:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	26.08.2025	22:45:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	26.08.2025	23:00:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	26.08.2025	23:15:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	26.08.2025	23:30:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	26.08.2025	23:45:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	27.08.2025	0:00:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	27.08.2025	0:15:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	27.08.2025	0:30:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	27.08.2025	0:45:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	27.08.2025	1:00:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	27.08.2025	1:15:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	27.08.2025	1:30:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	27.08.2025	1:45:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	27.08.2025	2:00:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	27.08.2025	2:15:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	27.08.2025	2:30:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	27.08.2025	2:45:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	27.08.2025	3:00:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	27.08.2025	3:15:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	27.08.2025	3:30:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	27.08.2025	3:45:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	27.08.2025	4:00:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	27.08.2025	4:15:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	27.08.2025	4:30:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	27.08.2025	4:45:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	27.08.2025	5:00:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	27.08.2025	5:15:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	27.08.2025	5:30:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	27.08.2025	5:45:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	27.08.2025	6:00:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	27.08.2025	6:15:00	LP: A-_T0	69051391	160	0,3456	0,0864	0
 0497330635	27.08.2025	6:30:00	LP: A-_T0	69051391	160	4,2624	1,0656	0
 0497330635	27.08.2025	6:45:00	LP: A-_T0	69051391	160	11,7056	2,9264	0
 0497330635	27.08.2025	7:00:00	LP: A-_T0	69051391	160	26,6752	6,6688	0
 0497330635	27.08.2025	7:15:00	LP: A-_T0	69051391	160	51,1744	12,7936	0
 0497330635	27.08.2025	7:30:00	LP: A-_T0	69051391	160	79,5328	19,8832	0
 0497330635	27.08.2025	7:45:00	LP: A-_T0	69051391	160	111,0848	27,7712	0
 0497330635	27.08.2025	8:00:00	LP: A-_T0	69051391	160	147,2768	36,8192	0
 0497330635	27.08.2025	8:15:00	LP: A-_T0	69051391	160	184,3904	46,0976	0
 0497330635	27.08.2025	8:30:00	LP: A-_T0	69051391	160	225,4208	56,3552	0
 0497330635	27.08.2025	8:45:00	LP: A-_T0	69051391	160	264,2752	66,0688	0
 0497330635	27.08.2025	9:00:00	LP: A-_T0	69051391	160	300,4736	75,1184	0
 0497330635	27.08.2025	9:15:00	LP: A-_T0	69051391	160	338,08	84,52	0
 0497330635	27.08.2025	9:30:00	LP: A-_T0	69051391	160	359,104	89,776	0
 0497330635	27.08.2025	9:45:00	LP: A-_T0	69051391	160	376,4864	94,1216	0
 0497330635	27.08.2025	10:00:00	LP: A-_T0	69051391	160	431,04	107,76	0
 0497330635	27.08.2025	10:15:00	LP: A-_T0	69051391	160	452,9664	113,2416	0
 0497330635	27.08.2025	10:30:00	LP: A-_T0	69051391	160	473,6704	118,4176	0
 0497330635	27.08.2025	10:45:00	LP: A-_T0	69051391	160	487,3728	121,8432	0
 0497330635	27.08.2025	11:00:00	LP: A-_T0	69051391	160	486,464	121,616	0
 0497330635	27.08.2025	11:15:00	LP: A-_T0	69051391	160	486,5472	121,6368	0
 0497330635	27.08.2025	11:30:00	LP: A-_T0	69051391	160	486,912	121,728	0
 0497330635	27.08.2025	11:45:00	LP: A-_T0	69051391	160	487,136	121,784	0
 0497330635	27.08.2025	12:00:00	LP: A-_T0	69051391	160	487,2832	121,8208	0
 0497330635	27.08.2025	12:15:00	LP: A-_T0	69051391	160	486,8032	121,7008	0
 0497330635	27.08.2025	12:30:00	LP: A-_T0	69051391	160	487,0976	121,7744	0
 0497330635	27.08.2025	12:45:00	LP: A-_T0	69051391	160	487,3984	121,8496	0
 0497330635	27.08.2025	13:00:00	LP: A-_T0	69051391	160	487,0592	121,7648	0
 0497330635	27.08.2025	13:15:00	LP: A-_T0	69051391	160	487,1168	121,7792	0
 0497330635	27.08.2025	13:30:00	LP: A-_T0	69051391	160	472,1024	118,0256	0
 0497330635	27.08.2025	13:45:00	LP: A-_T0	69051391	160	485,6768	121,4192	0
 0497330635	27.08.2025	14:00:00	LP: A-_T0	69051391	160	486,3744	121,5936	0
 0497330635	27.08.2025	14:15:00	LP: A-_T0	69051391	160	486,5984	121,6496	0
 0497330635	27.08.2025	14:30:00	LP: A-_T0	69051391	160	486,592	121,648	0
 0497330635	27.08.2025	14:45:00	LP: A-_T0	69051391	160	487,6992	121,9248	0
 0497330635	27.08.2025	15:00:00	LP: A-_T0	69051391	160	483,744	120,936	0
 0497330635	27.08.2025	15:15:00	LP: A-_T0	69051391	160	472,7936	118,1984	0
 0497330635	27.08.2025	15:30:00	LP: A-_T0	69051391	160	455,2192	113,8048	0
 0497330635	27.08.2025	15:45:00	LP: A-_T0	69051391	160	408,7232	102,1808	0
 0497330635	27.08.2025	16:00:00	LP: A-_T0	69051391	160	397,3312	99,3328	0
 0497330635	27.08.2025	16:15:00	LP: A-_T0	69051391	160	362,6368	90,6592	0
 0497330635	27.08.2025	16:30:00	LP: A-_T0	69051391	160	338,5984	84,6496	0
 0497330635	27.08.2025	16:45:00	LP: A-_T0	69051391	160	302,8032	75,7008	0
 0497330635	27.08.2025	17:00:00	LP: A-_T0	69051391	160	271,7056	67,9264	0
 0497330635	27.08.2025	17:15:00	LP: A-_T0	69051391	160	233,4656	58,3664	0
 0497330635	27.08.2025	17:30:00	LP: A-_T0	69051391	160	199,6992	49,9248	0
 0497330635	27.08.2025	17:45:00	LP: A-_T0	69051391	160	164,7872	41,1968	0
 0497330635	27.08.2025	18:00:00	LP: A-_T0	69051391	160	115,8976	28,9744	0
 0497330635	27.08.2025	18:15:00	LP: A-_T0	69051391	160	53,6	13,4	0
 0497330635	27.08.2025	18:30:00	LP: A-_T0	69051391	160	38,8672	9,7168	0
 0497330635	27.08.2025	18:45:00	LP: A-_T0	69051391	160	37,9712	9,4928	0
 0497330635	27.08.2025	19:00:00	LP: A-_T0	69051391	160	36,9984	9,2496	0
 0497330635	27.08.2025	19:15:00	LP: A-_T0	69051391	160	12,3904	3,0976	0
 0497330635	27.08.2025	19:30:00	LP: A-_T0	69051391	160	4,64	1,16	0
 0497330635	27.08.2025	19:45:00	LP: A-_T0	69051391	160	0,448	0,112	0
 0497330635	27.08.2025	20:00:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	27.08.2025	20:15:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	27.08.2025	20:30:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	27.08.2025	20:45:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	27.08.2025	21:00:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	27.08.2025	21:15:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	27.08.2025	21:30:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	27.08.2025	21:45:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	27.08.2025	22:00:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	27.08.2025	22:15:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	27.08.2025	22:30:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	27.08.2025	22:45:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	27.08.2025	23:00:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	27.08.2025	23:15:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	27.08.2025	23:30:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	27.08.2025	23:45:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	28.08.2025	0:00:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	28.08.2025	0:15:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	28.08.2025	0:30:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	28.08.2025	0:45:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	28.08.2025	1:00:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	28.08.2025	1:15:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	28.08.2025	1:30:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	28.08.2025	1:45:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	28.08.2025	2:00:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	28.08.2025	2:15:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	28.08.2025	2:30:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	28.08.2025	2:45:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	28.08.2025	3:00:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	28.08.2025	3:15:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	28.08.2025	3:30:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	28.08.2025	3:45:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	28.08.2025	4:00:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	28.08.2025	4:15:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	28.08.2025	4:30:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	28.08.2025	4:45:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	28.08.2025	5:00:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	28.08.2025	5:15:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	28.08.2025	5:30:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	28.08.2025	5:45:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	28.08.2025	6:00:00	LP: A-_T0	69051391	160	0	0	0
 0497330635	28.08.2025	6:15:00	LP: A-_T0	69051391	160	0,2624	0,0656	0
 0497330635	28.08.2025	6:30:00	LP: A-_T0	69051391	160	3,2448	0,8112	0
 0497330635	28.08.2025	6:45:00	LP: A-_T0	69051391	160	8,4928	2,1232	0
 0497330635	28.08.2025	7:00:00	LP: A-_T0	69051391	160	19,4624	4,8656	0
 0497330635	28.08.2025	7:15:00	LP: A-_T0	69051391	160	23,1744	5,7936	0
